house_price,crime_murder,crime_rape,crime_robbery,crime_assault,crime_burglary,crime_larceny,crime_vehicle,crime_arson,crime_index,property_house,property_house_per,property_townhouse,property_townhouse_per,property_low_rise,property_low_rise_per,property_mid_rise,property_mid_rise_per,property_high_rise,property_high_rise_per,quakes_minor,quakes_moderate,quakes_severe,income,interest,unemployment_rate,population,date
365938,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,581741,68.5,55284,6.5,77352,9.1,30106,3.5,31248,3.7,112,140,28,4000,2.043,3.65,2470546,2019 Q3
180479,6,41,133,296,990,2743,396,36,0.026895049207422434,355644,63.9,47785,8.6,64212,11.5,29496,5.3,44651,8,0,0,0,4355,0.13870967741935483,13.149999999999999,1418788,2011 Q1
176973,6,41,133,296,990,2743,396,36,0.026895049207422434,355644,63.9,47785,8.6,64212,11.5,29496,5.3,44651,8,0,0,0,4290,0.092,13.149999999999999,1418788,2011 Q2
171827,6,41,133,296,990,2743,396,36,0.026895049207422434,355644,63.9,47785,8.6,64212,11.5,29496,5.3,44651,8,0,0,0,4366,0.084,12.45,1418788,2011 Q3
171486,6,41,133,296,990,2743,396,36,0.026895049207422434,355644,63.9,47785,8.6,64212,11.5,29496,5.3,44651,8,0,0,0,4409,0.07161290322580646,11.75,1418788,2011 Q4
172200,3,55,149,439,1063,3133,410,37,0.029488419877483546,357246,64.2,44278,8,63720,11.5,30174,5.4,47321,8.5,0,0,0,4667,0.1267741935483871,11.75,1418788,2012 Q1
176924,3,55,149,439,1063,3133,410,37,0.029488419877483546,357246,64.2,44278,8,63720,11.5,30174,5.4,47321,8.5,0,0,0,4348,0.16166666666666668,11.4,1418788,2012 Q2
186742,3,55,149,439,1063,3133,410,37,0.029488419877483546,357246,64.2,44278,8,63720,11.5,30174,5.4,47321,8.5,0,0,0,4314,0.14433333333333334,10.350000000000001,1418788,2012 Q3
200417,3,55,149,439,1063,3133,410,37,0.029488419877483546,357246,64.2,44278,8,63720,11.5,30174,5.4,47321,8.5,0,0,0,4515,0.16451612903225807,10.149999999999999,1418788,2012 Q4
222025,48,145,1487,2768,5844,18096,3757,205,0.034838346789786374,360394,64.5,44187,7.9,64987,11.6,28934,5.2,46498,8.3,0,0,0,4583,0.1435483870967742,9.7,1418788,2013 Q1
242048,48,145,1487,2768,5844,18096,3757,205,0.034838346789786374,360394,64.5,44187,7.9,64987,11.6,28934,5.2,46498,8.3,0,0,0,4392,0.09366666666666666,9.7,1418788,2013 Q2
256528,48,145,1487,2768,5844,18096,3757,205,0.034838346789786374,360394,64.5,44187,7.9,64987,11.6,28934,5.2,46498,8.3,0,0,0,4453,0.08,8.9,1418788,2013 Q3
265995,48,145,1487,2768,5844,18096,3757,205,0.034838346789786374,360394,64.5,44187,7.9,64987,11.6,28934,5.2,46498,8.3,0,0,0,4624,0.08516129032258064,8.3,1418788,2013 Q4
267098,36,182,1336,2881,5062,16048,3277,201,0.028396176933387727,359659,64,45375,8.1,70744,12.6,24878,4.4,46636,8.3,0,0,0,4745,0.07806451612903226,8.5,1418788,2014 Q1
269153,36,182,1336,2881,5062,16048,3277,201,0.028396176933387727,359659,64,45375,8.1,70744,12.6,24878,4.4,46636,8.3,0,0,0,4467,0.09566666666666666,7.7,1418788,2014 Q2
274061,36,182,1336,2881,5062,16048,3277,201,0.028396176933387727,359659,64,45375,8.1,70744,12.6,24878,4.4,46636,8.3,0,0,0,4545,0.08833333333333333,7.2,1418788,2014 Q3
279423,36,182,1336,2881,5062,16048,3277,201,0.028396176933387727,359659,64,45375,8.1,70744,12.6,24878,4.4,46636,8.3,0,0,0,4731,0.12258064516129032,6.65,1418788,2014 Q4
284978,55,219,1523,3274,5340,16657,3753,162,0.029173419773095625,365712,64.9,44032,7.8,65517,11.6,33181,5.9,41972,7.4,0,0,0,4851,0.11290322580645161,6.65,1501335,2015 Q1
288830,55,219,1523,3274,5340,16657,3753,162,0.029173419773095625,365712,64.9,44032,7.8,65517,11.6,33181,5.9,41972,7.4,0,0,0,4575,0.129,6.5,1501335,2015 Q2
297327,55,219,1523,3274,5340,16657,3753,162,0.029173419773095625,365712,64.9,44032,7.8,65517,11.6,33181,5.9,41972,7.4,0,0,0,4643,0.136,5.9,1501335,2015 Q3
302675,55,219,1523,3274,5340,16657,3753,162,0.029173419773095625,365712,64.9,44032,7.8,65517,11.6,33181,5.9,41972,7.4,0,0,0,4977,0.24064516129032257,5.7,1501335,2015 Q4
311228,45,211,1438,3201,4540,15462,3710,208,0.023247768629350306,366486,64.8,45039,7.9,66787,11.8,26123,4.6,47979,8.5,0,0,0,4808,0.362258064516129,5.6,1514460,2016 Q1
321237.3333333333,45,211,1438,3201,4540,15462,3710,208,0.023247768629350306,366486,64.8,45039,7.9,66787,11.8,26123,4.6,47979,8.5,0,0,0,4700,0.37766666666666665,5.55,1514460,2016 Q2
327124,45,211,1438,3201,4540,15462,3710,208,0.023247768629350306,366486,64.8,45039,7.9,66787,11.8,26123,4.6,47979,8.5,0,0,0,4901,0.39633333333333337,5.35,1514460,2016 Q3
336198.3333333333,45,211,1438,3201,4540,15462,3710,208,0.023247768629350306,366486,64.8,45039,7.9,66787,11.8,26123,4.6,47979,8.5,0,0,0,4969,0.54,5.05,1514460,2016 Q4
344185.3333333333,46,230,1422,3054,4335,14909,3706,248,0.023299414457864064,370835,65.1,43660,7.7,63152,11.1,32703,5.7,44061,7.7,0,0,0,5040,0.7861290322580645,5,1530615,2017 Q1
352236.6666666667,46,230,1422,3054,4335,14909,3706,248,0.023299414457864064,370835,65.1,43660,7.7,63152,11.1,32703,5.7,44061,7.7,7,0,0,4982,1.04,4.65,1530615,2017 Q2
359428.3333333333,46,230,1422,3054,4335,14909,3706,248,0.023299414457864064,370835,65.1,43660,7.7,63152,11.1,32703,5.7,44061,7.7,0,0,0,4882,1.1533333333333333,4.2,1530615,2017 Q3
366855.6666666667,46,230,1422,3054,4335,14909,3706,248,0.023299414457864064,370835,65.1,43660,7.7,63152,11.1,32703,5.7,44061,7.7,7,0,0,5135,1.3016129032258064,3.8499999999999996,1530615,2017 Q4
371563.3333333333,42,246,1355,2877,4064,15589,3720,183,0.022173837543245662,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5169,1.5061290322580645,4.1,1540975,2018 Q1
374636.6666666667,42,246,1355,2877,4064,15589,3720,183,0.022173837543245662,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5022,1.8196666666666665,4.1,1540975,2018 Q2
375182,42,246,1355,2877,4064,15589,3720,183,0.022173837543245662,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,4907,1.9546666666666666,3.55,1540975,2018 Q3
373843.6666666667,42,246,1355,2877,4064,15589,3720,183,0.022173837543245662,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5296,2.274193548387097,3.7,1540975,2018 Q4
379765.3333333333,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5296,2.4051612903225807,3.95,1552058,2019 Q1
383375,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5185,2.377666666666667,3.75,1552058,2019 Q2
390164.3333333333,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,370800,64.5,48313,8.4,65089,11.4,21417,3.7,54867,9.6,0,0,0,5146,2.043,3.25,1552058,2019 Q3
483163,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,36,14,2,3290,0.13870967741935483,16.4,55269,2011 Q1
480876.5,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,26,2,0,3426,0.092,14.8,55269,2011 Q2
476235.5,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,62,20,2,3326,0.084,13,55269,2011 Q3
474492.5,6,41,133,296,990,2743,396,36,0.026895049207422434,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,28,0,0,3476,0.07161290322580646,14.4,55269,2011 Q4
478445.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,40,6,0,3326,0.1267741935483871,15,55269,2012 Q1
487150.25,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,16,4,0,3434,0.16166666666666668,13.2,55269,2012 Q2
493965.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,14,2,0,3248,0.14433333333333334,11.1,55269,2012 Q3
499596.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,36,14,2,3601,0.16451612903225807,12.6,55269,2012 Q4
514446,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,26,4,0,3519,0.1435483870967742,12.7,55269,2013 Q1
528321.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,30,2,0,3513,0.09366666666666666,11.3,55269,2013 Q2
548368.75,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,24,4,0,3417,0.08,9.6,55269,2013 Q3
562738.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,38,2,0,3754,0.08516129032258064,10.5,55269,2013 Q4
570922.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,14,2,0,3916,0.07806451612903226,11.3,55269,2014 Q1
569360.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,22,2,0,3710,0.09566666666666666,9.1,55269,2014 Q2
570223.25,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,50,12,2,3587,0.08833333333333333,7.8,55269,2014 Q3
580627.25,5,69,181,482,1021,3242,528,35,0.02816285661941046,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,26,4,2,3935,0.12258064516129032,8.7,55269,2014 Q4
591974.5,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,18,0,2,3736,0.11290322580645161,8.9,58792,2015 Q1
607026,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,40,4,0,3720,0.129,7.5,58792,2015 Q2
617844.25,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,18,0,0,3741,0.136,6.1,58792,2015 Q3
628474.75,4,57,132,420,879,3672,532,33,0.029246855584179422,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,18,2,0,4192,0.24064516129032257,7.4,58792,2015 Q4
639617.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,26,2,0,3723,0.362258064516129,8.9,59414,2016 Q1
646051.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,8,0,0,3857,0.37766666666666665,7.2,59414,2016 Q2
665172.25,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,28,18,2,3950,0.39633333333333337,6.3,59414,2016 Q3
674258,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,20,4,0,4109,0.54,7.4,59414,2016 Q4
667722.75,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,42,14,0,3816,0.7861290322580645,8.1,60310,2017 Q1
679663.5,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,30,6,0,4037,1.04,6.3,60310,2017 Q2
663579.5,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,20,2,0,3954,1.1533333333333333,5.1,60310,2017 Q3
664614.5,6,70,153,453,822,3464,672,47,0.026497102382485514,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,82,18,2,4236,1.3016129032258064,6.4,60310,2017 Q4
685616.5,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,26,6,0,4192,1.5061290322580645,7.2,61537,2018 Q1
691568,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,16,4,0,4235,1.8196666666666665,5.8,61537,2018 Q2
714967,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,20,2,0,4082,1.9546666666666666,4.5,61537,2018 Q3
694205.25,4,68,146,484,665,3246,582,48,0.023609435864987247,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,38,16,2,4409,2.274193548387097,6.2,61537,2018 Q4
707776,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,8,2,0,4290,2.4051612903225807,7.4,62808,2019 Q1
705133.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,20,4,0,4462,2.377666666666667,5.5,62808,2019 Q2
705234,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,22,8,0,4207,2.043,4.3,62808,2019 Q3
185440.5,88,384,2542,4047,13932,28466,7709,306,0.03182295386988922,496384,70.7,38571,5.5,63860,9.1,21547,3.1,38574,5.5,288,24,0,3376,0.13870967741935483,13,2035210,2011 Q1
183744,88,384,2542,4047,13932,28466,7709,306,0.03182295386988922,496384,70.7,38571,5.5,63860,9.1,21547,3.1,38574,5.5,360,96,0,3454,0.092,13.5,2035210,2011 Q2
183394,88,384,2542,4047,13932,28466,7709,306,0.03182295386988922,496384,70.7,38571,5.5,63860,9.1,21547,3.1,38574,5.5,144,24,0,3516,0.084,12.9,2035210,2011 Q3
182500.5,88,384,2542,4047,13932,28466,7709,306,0.03182295386988922,496384,70.7,38571,5.5,63860,9.1,21547,3.1,38574,5.5,120,96,0,3635,0.07161290322580646,11.9,2035210,2011 Q4
187671,89,351,2672,4662,16137,29306,10180,298,0.03303416343460454,487316,69.6,43766,6.3,63532,9.1,24081,3.4,37548,5.4,96,24,0,3578,0.1267741935483871,11.9,2035210,2012 Q1
193075,89,351,2672,4662,16137,29306,10180,298,0.03303416343460454,487316,69.6,43766,6.3,63532,9.1,24081,3.4,37548,5.4,192,120,0,3553,0.16166666666666668,12.2,2035210,2012 Q2
200113,89,351,2672,4662,16137,29306,10180,298,0.03303416343460454,487316,69.6,43766,6.3,63532,9.1,24081,3.4,37548,5.4,192,120,0,3465,0.14433333333333334,10.9,2035210,2012 Q3
215623.5,89,351,2672,4662,16137,29306,10180,298,0.03303416343460454,487316,69.6,43766,6.3,63532,9.1,24081,3.4,37548,5.4,240,24,0,3771,0.16451612903225807,10.3,2035210,2012 Q4
227552.5,106,356,2423,4316,14474,25918,10260,326,0.03011699566211701,492509,70,41661,5.9,65387,9.3,24307,3.5,37853,5.4,264,48,0,3617,0.1435483870967742,10.1,2035210,2013 Q1
241414,106,356,2423,4316,14474,25918,10260,326,0.03011699566211701,492509,70,41661,5.9,65387,9.3,24307,3.5,37853,5.4,96,48,0,3599,0.09366666666666666,10.4,2035210,2013 Q2
257296.5,106,356,2423,4316,14474,25918,10260,326,0.03011699566211701,492509,70,41661,5.9,65387,9.3,24307,3.5,37853,5.4,168,24,0,3500,0.08,9.4,2035210,2013 Q3
269558.5,106,356,2423,4316,14474,25918,10260,326,0.03011699566211701,492509,70,41661,5.9,65387,9.3,24307,3.5,37853,5.4,168,48,24,3777,0.08516129032258064,8.6,2035210,2013 Q4
275388,92,405,2196,4246,13512,26017,9211,356,0.029451198563983403,498975,70.4,41168,5.8,68022,9.6,23148,3.3,36120,5.1,120,24,24,3664,0.07806451612903226,8.7,2035210,2014 Q1
279660,92,405,2196,4246,13512,26017,9211,356,0.029451198563983403,498975,70.4,41168,5.8,68022,9.6,23148,3.3,36120,5.1,192,72,0,3656,0.09566666666666666,8.3,2035210,2014 Q2
279247.75,92,405,2196,4246,13512,26017,9211,356,0.029451198563983403,498975,70.4,41168,5.8,68022,9.6,23148,3.3,36120,5.1,408,96,24,3602,0.08833333333333333,7.6,2035210,2014 Q3
281048.75,92,405,2196,4246,13512,26017,9211,356,0.029451198563983403,498975,70.4,41168,5.8,68022,9.6,23148,3.3,36120,5.1,120,96,0,3925,0.12258064516129032,6.7,2035210,2014 Q4
284349.75,91,522,2662,5075,13145,29469,10661,337,0.031399671378462474,503486,70.7,37277,5.2,64026,9,25135,3.5,39638,5.6,144,24,0,3728,0.11290322580645161,6.7,2128133,2015 Q1
287898.75,91,522,2662,5075,13145,29469,10661,337,0.031399671378462474,503486,70.7,37277,5.2,64026,9,25135,3.5,39638,5.6,144,24,0,3776,0.129,6.8,2128133,2015 Q2
292097,91,522,2662,5075,13145,29469,10661,337,0.031399671378462474,503486,70.7,37277,5.2,64026,9,25135,3.5,39638,5.6,144,72,0,3723,0.136,6.1,2128133,2015 Q3
294874.75,91,522,2662,5075,13145,29469,10661,337,0.031399671378462474,503486,70.7,37277,5.2,64026,9,25135,3.5,39638,5.6,336,168,48,4118,0.24064516129032257,5.6,2128133,2015 Q4
299997,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,501273,70.2,40436,5.6,63831,8.9,22304,3.1,44656,6.3,720,96,72,3766,0.362258064516129,5.6,2140096,2016 Q1
306682,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,501273,70.2,40436,5.6,63831,8.9,22304,3.1,44656,6.3,144,144,0,3858,0.37766666666666665,5.9,2140096,2016 Q2
309463.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,501273,70.2,40436,5.6,63831,8.9,22304,3.1,44656,6.3,216,48,0,3987,0.39633333333333337,5.6,2140096,2016 Q3
318492,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,501273,70.2,40436,5.6,63831,8.9,22304,3.1,44656,6.3,144,24,0,4037,0.54,4.9,2140096,2016 Q4
324622.75,6,70,153,453,822,3464,672,47,0.026497102382485514,511234,71.1,37360,5.2,63387,8.8,24309,3.4,44155,6.1,240,120,0,4014,0.7861290322580645,5.1,2157404,2017 Q1
327800,6,70,153,453,822,3464,672,47,0.026497102382485514,511234,71.1,37360,5.2,63387,8.8,24309,3.4,44155,6.1,144,72,0,3954,1.04,5.2,2157404,2017 Q2
338471.25,6,70,153,453,822,3464,672,47,0.026497102382485514,511234,71.1,37360,5.2,63387,8.8,24309,3.4,44155,6.1,120,72,0,3990,1.1533333333333333,4.4,2157404,2017 Q3
342904.75,6,70,153,453,822,3464,672,47,0.026497102382485514,511234,71.1,37360,5.2,63387,8.8,24309,3.4,44155,6.1,216,24,0,4205,1.3016129032258064,3.8,2157404,2017 Q4
347817,4,68,146,484,665,3246,582,48,0.023609435864987247,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,240,48,0,4157,1.5061290322580645,3.9,2171603,2018 Q1
353068,4,68,146,484,665,3246,582,48,0.023609435864987247,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,144,120,0,4038,1.8196666666666665,4.3,2171603,2018 Q2
353258.75,4,68,146,484,665,3246,582,48,0.023609435864987247,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,120,96,0,4059,1.9546666666666666,3.7,2171603,2018 Q3
353947.25,4,68,146,484,665,3246,582,48,0.023609435864987247,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,48,48,24,4296,2.274193548387097,3.7,2171603,2018 Q4
357741.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,312,120,0,4259,2.4051612903225807,3.8,2180085,2019 Q1
360686.25,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,384,120,0,4208,2.377666666666667,3.9,2180085,2019 Q2
364920.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,508877,70.1,38991,5.4,62512,8.6,20668,2.8,50994,7,16632,9504,912,4226,2.043,3.2,2180085,2019 Q3
359646.625,64,567,2825,6111,11480,35639,10273,281,0.022315660072792398,595723,51,132675,11.4,147742,12.7,81632,7,166137,14.2,108,36,0,4466,0.13870967741935483,10.2,3095313,2011 Q1
353336,64,567,2825,6111,11480,35639,10273,281,0.022315660072792398,595723,51,132675,11.4,147742,12.7,81632,7,166137,14.2,90,36,0,4354,0.092,10.5,3095313,2011 Q2
348931.125,64,567,2825,6111,11480,35639,10273,281,0.022315660072792398,595723,51,132675,11.4,147742,12.7,81632,7,166137,14.2,54,18,18,4497,0.084,10.1,3095313,2011 Q3
350206.375,64,567,2825,6111,11480,35639,10273,281,0.022315660072792398,595723,51,132675,11.4,147742,12.7,81632,7,166137,14.2,162,54,0,4596,0.07161290322580646,9.3,3095313,2011 Q4
354183.625,90,593,2939,6502,12012,38336,11011,322,0.025012053336614885,601003,51.4,128482,10.9,146564,12.5,85768,7.3,160067,13.7,54,72,0,4782,0.1267741935483871,9.4,3095313,2012 Q1
363854.875,90,593,2939,6502,12012,38336,11011,322,0.025012053336614885,601003,51.4,128482,10.9,146564,12.5,85768,7.3,160067,13.7,108,36,0,4420,0.16166666666666668,9.3,3095313,2012 Q2
381263,90,593,2939,6502,12012,38336,11011,322,0.025012053336614885,601003,51.4,128482,10.9,146564,12.5,85768,7.3,160067,13.7,18,18,0,4478,0.14433333333333334,8.5,3095313,2012 Q3
397103,90,593,2939,6502,12012,38336,11011,322,0.025012053336614885,601003,51.4,128482,10.9,146564,12.5,85768,7.3,160067,13.7,126,18,36,4833,0.16451612903225807,8.1,3095313,2012 Q4
421579.5,65,582,2827,6120,12094,39984,10323,314,0.024709132415630348,596359,50.7,132748,11.3,165682,14.1,76297,6.5,160464,13.6,90,18,0,4712,0.1435483870967742,7.9,3095313,2013 Q1
442913.875,65,582,2827,6120,12094,39984,10323,314,0.024709132415630348,596359,50.7,132748,11.3,165682,14.1,76297,6.5,160464,13.6,90,0,0,4669,0.09366666666666666,8,3095313,2013 Q2
451182.375,65,582,2827,6120,12094,39984,10323,314,0.024709132415630348,596359,50.7,132748,11.3,165682,14.1,76297,6.5,160464,13.6,90,144,0,4587,0.08,7.4,3095313,2013 Q3
462599.875,65,582,2827,6120,12094,39984,10323,314,0.024709132415630348,596359,50.7,132748,11.3,165682,14.1,76297,6.5,160464,13.6,36,54,0,5039,0.08516129032258064,6.7,3095313,2013 Q4
457392.5,61,649,2488,5932,9464,34310,8640,354,0.022073185977860385,617011,52,126139,10.7,159455,13.5,74520,6.3,165066,13.9,108,18,0,4996,0.07806451612903226,6.9,3095313,2014 Q1
457850.75,61,649,2488,5932,9464,34310,8640,354,0.022073185977860385,617011,52,126139,10.7,159455,13.5,74520,6.3,165066,13.9,90,0,0,4695,0.09566666666666666,6.4,3095313,2014 Q2
465182.1,61,649,2488,5932,9464,34310,8640,354,0.022073185977860385,617011,52,126139,10.7,159455,13.5,74520,6.3,165066,13.9,36,18,0,4601,0.08833333333333333,6,3095313,2014 Q3
469066.9,61,649,2488,5932,9464,34310,8640,354,0.022073185977860385,617011,52,126139,10.7,159455,13.5,74520,6.3,165066,13.9,18,0,0,5105,0.12258064516129032,5.3,3095313,2014 Q4
478671.25,73,968,2621,5981,9453,38477,8998,297,0.02310622543519198,604029,50.6,136208,11.4,156416,13.1,84746,7.1,167267,14,36,54,0,5067,0.11290322580645161,5.3,3299521,2015 Q1
486573.45,73,968,2621,5981,9453,38477,8998,297,0.02310622543519198,604029,50.6,136208,11.4,156416,13.1,84746,7.1,167267,14,54,18,0,4833,0.129,5.2,3299521,2015 Q2
497184.2,73,968,2621,5981,9453,38477,8998,297,0.02310622543519198,604029,50.6,136208,11.4,156416,13.1,84746,7.1,167267,14,18,0,0,4753,0.136,4.8,3299521,2015 Q3
506032.55,73,968,2621,5981,9453,38477,8998,297,0.02310622543519198,604029,50.6,136208,11.4,156416,13.1,84746,7.1,167267,14,90,36,0,5355,0.24064516129032257,4.6,3299521,2015 Q4
511586.45,72,952,2546,5834,9118,35857,10051,386,0.020129083407064666,608723,50.6,142806,11.9,146491,12.2,80158,6.7,181490,15.1,36,0,0,4949,0.362258064516129,4.7,3317749,2016 Q1
518807.15,72,952,2546,5834,9118,35857,10051,386,0.020129083407064666,608723,50.6,142806,11.9,146491,12.2,80158,6.7,181490,15.1,54,0,0,4847,0.37766666666666665,4.8,3317749,2016 Q2
527564.3,72,952,2546,5834,9118,35857,10051,386,0.020129083407064666,608723,50.6,142806,11.9,146491,12.2,80158,6.7,181490,15.1,54,54,0,5069,0.39633333333333337,4.5,3317749,2016 Q3
533852,72,952,2546,5834,9118,35857,10051,386,0.020129083407064666,608723,50.6,142806,11.9,146491,12.2,80158,6.7,181490,15.1,36,54,0,5222,0.54,4.2,3317749,2016 Q4
553508.5,62,965,2756,5890,7891,33745,8795,302,0.019454159132352156,623739,51.4,139616,11.5,148582,12.3,78301,6.4,178505,14.7,54,18,0,5292,0.7861290322580645,4.1,3337685,2017 Q1
