Code,GeoFips,GeoName,year,CL_UNIT,UNIT_MULT,income_per_cap,city
CAINC1-3,06027,"Inyo, CA",2006,Dollars,0,"39,201",Inyo
CAINC1-3,06027,"Inyo, CA",2007,Dollars,0,"40,272",Inyo
CAINC1-3,06027,"Inyo, CA",2008,Dollars,0,"42,720",Inyo
CAINC1-3,06027,"Inyo, CA",2009,Dollars,0,"41,663",Inyo
CAINC1-3,06027,"Inyo, CA",2010,Dollars,0,"42,366",Inyo
CAINC1-3,06027,"Inyo, CA",2011,Dollars,0,"44,229",Inyo
CAINC1-3,06027,"Inyo, CA",2012,Dollars,0,"46,730",Inyo
CAINC1-3,06027,"Inyo, CA",2013,Dollars,0,"47,853",Inyo
CAINC1-3,06027,"Inyo, CA",2014,Dollars,0,"51,184",Inyo
CAINC1-3,06027,"Inyo, CA",2015,Dollars,0,"53,820",Inyo
CAINC1-3,06027,"Inyo, CA",2016,Dollars,0,"57,580",Inyo
CAINC1-3,06027,"Inyo, CA",2017,Dollars,0,"59,340",Inyo
CAINC1-3,06027,"Inyo, CA",2018,Dollars,0,"61,358",Inyo
CAINC1-3,06029,"Kern, CA",1969,Dollars,0,"3,912",Kern
CAINC1-3,06029,"Kern, CA",1970,Dollars,0,"4,102",Kern
CAINC1-3,06029,"Kern, CA",1971,Dollars,0,"4,357",Kern
CAINC1-3,06029,"Kern, CA",1972,Dollars,0,"4,730",Kern
CAINC1-3,06029,"Kern, CA",1973,Dollars,0,"5,302",Kern
CAINC1-3,06029,"Kern, CA",1974,Dollars,0,"6,253",Kern
CAINC1-3,06029,"Kern, CA",1975,Dollars,0,"6,566",Kern
CAINC1-3,06029,"Kern, CA",1976,Dollars,0,"7,533",Kern
CAINC1-3,06029,"Kern, CA",1977,Dollars,0,"7,848",Kern
CAINC1-3,06029,"Kern, CA",1978,Dollars,0,"8,509",Kern
CAINC1-3,06029,"Kern, CA",1979,Dollars,0,"9,741",Kern
CAINC1-3,06029,"Kern, CA",1980,Dollars,0,"11,070",Kern
CAINC1-3,06029,"Kern, CA",1981,Dollars,0,"11,507",Kern
CAINC1-3,06029,"Kern, CA",1982,Dollars,0,"12,112",Kern
CAINC1-3,06029,"Kern, CA",1983,Dollars,0,"12,233",Kern
CAINC1-3,06029,"Kern, CA",1984,Dollars,0,"13,121",Kern
CAINC1-3,06029,"Kern, CA",1985,Dollars,0,"13,635",Kern
CAINC1-3,06029,"Kern, CA",1986,Dollars,0,"14,197",Kern
CAINC1-3,06029,"Kern, CA",1987,Dollars,0,"14,379",Kern
CAINC1-3,06029,"Kern, CA",1988,Dollars,0,"15,365",Kern
CAINC1-3,06029,"Kern, CA",1989,Dollars,0,"15,846",Kern
CAINC1-3,06029,"Kern, CA",1990,Dollars,0,"16,540",Kern
CAINC1-3,06029,"Kern, CA",1991,Dollars,0,"17,048",Kern
CAINC1-3,06029,"Kern, CA",1992,Dollars,0,"17,274",Kern
CAINC1-3,06029,"Kern, CA",1993,Dollars,0,"17,808",Kern
CAINC1-3,06029,"Kern, CA",1994,Dollars,0,"17,775",Kern
CAINC1-3,06029,"Kern, CA",1995,Dollars,0,"18,257",Kern
CAINC1-3,06029,"Kern, CA",1996,Dollars,0,"19,046",Kern
CAINC1-3,06029,"Kern, CA",1997,Dollars,0,"19,343",Kern
CAINC1-3,06029,"Kern, CA",1998,Dollars,0,"20,270",Kern
CAINC1-3,06029,"Kern, CA",1999,Dollars,0,"20,458",Kern
CAINC1-3,06029,"Kern, CA",2000,Dollars,0,"21,459",Kern
CAINC1-3,06029,"Kern, CA",2001,Dollars,0,"22,557",Kern
CAINC1-3,06029,"Kern, CA",2002,Dollars,0,"23,356",Kern
CAINC1-3,06029,"Kern, CA",2003,Dollars,0,"24,293",Kern
CAINC1-3,06029,"Kern, CA",2004,Dollars,0,"25,433",Kern
CAINC1-3,06029,"Kern, CA",2005,Dollars,0,"26,522",Kern
CAINC1-3,06029,"Kern, CA",2006,Dollars,0,"27,734",Kern
CAINC1-3,06029,"Kern, CA",2007,Dollars,0,"29,175",Kern
CAINC1-3,06029,"Kern, CA",2008,Dollars,0,"29,524",Kern
CAINC1-3,06029,"Kern, CA",2009,Dollars,0,"28,915",Kern
CAINC1-3,06029,"Kern, CA",2010,Dollars,0,"31,028",Kern
CAINC1-3,06029,"Kern, CA",2011,Dollars,0,"32,710",Kern
CAINC1-3,06029,"Kern, CA",2012,Dollars,0,"34,508",Kern
CAINC1-3,06029,"Kern, CA",2013,Dollars,0,"35,218",Kern
CAINC1-3,06029,"Kern, CA",2014,Dollars,0,"37,461",Kern
CAINC1-3,06029,"Kern, CA",2015,Dollars,0,"38,015",Kern
CAINC1-3,06029,"Kern, CA",2016,Dollars,0,"37,920",Kern
CAINC1-3,06029,"Kern, CA",2017,Dollars,0,"38,467",Kern
CAINC1-3,06029,"Kern, CA",2018,Dollars,0,"39,703",Kern
CAINC1-3,06031,"Kings, CA",1969,Dollars,0,"3,668",Kings
CAINC1-3,06031,"Kings, CA",1970,Dollars,0,"3,984",Kings
CAINC1-3,06031,"Kings, CA",1971,Dollars,0,"4,197",Kings
CAINC1-3,06031,"Kings, CA",1972,Dollars,0,"4,611",Kings
CAINC1-3,06031,"Kings, CA",1973,Dollars,0,"5,056",Kings
CAINC1-3,06031,"Kings, CA",1974,Dollars,0,"6,329",Kings
CAINC1-3,06031,"Kings, CA",1975,Dollars,0,"6,315",Kings
CAINC1-3,06031,"Kings, CA",1976,Dollars,0,"7,432",Kings
CAINC1-3,06031,"Kings, CA",1977,Dollars,0,"7,333",Kings
CAINC1-3,06031,"Kings, CA",1978,Dollars,0,"7,139",Kings
CAINC1-3,06031,"Kings, CA",1979,Dollars,0,"9,304",Kings
CAINC1-3,06031,"Kings, CA",1980,Dollars,0,"11,404",Kings
CAINC1-3,06031,"Kings, CA",1981,Dollars,0,"10,869",Kings
CAINC1-3,06031,"Kings, CA",1982,Dollars,0,"11,406",Kings
CAINC1-3,06031,"Kings, CA",1983,Dollars,0,"10,586",Kings
CAINC1-3,06031,"Kings, CA",1984,Dollars,0,"12,041",Kings
CAINC1-3,06031,"Kings, CA",1985,Dollars,0,"11,812",Kings
CAINC1-3,06031,"Kings, CA",1986,Dollars,0,"11,665",Kings
CAINC1-3,06031,"Kings, CA",1987,Dollars,0,"13,152",Kings
CAINC1-3,06031,"Kings, CA",1988,Dollars,0,"13,161",Kings
CAINC1-3,06031,"Kings, CA",1989,Dollars,0,"13,843",Kings
CAINC1-3,06031,"Kings, CA",1990,Dollars,0,"13,678",Kings
CAINC1-3,06031,"Kings, CA",1991,Dollars,0,"14,338",Kings
CAINC1-3,06031,"Kings, CA",1992,Dollars,0,"15,177",Kings
CAINC1-3,06031,"Kings, CA",1993,Dollars,0,"15,753",Kings
CAINC1-3,06031,"Kings, CA",1994,Dollars,0,"15,977",Kings
CAINC1-3,06031,"Kings, CA",1995,Dollars,0,"15,834",Kings
CAINC1-3,06031,"Kings, CA",1996,Dollars,0,"16,719",Kings
CAINC1-3,06031,"Kings, CA",1997,Dollars,0,"16,896",Kings
CAINC1-3,06031,"Kings, CA",1998,Dollars,0,"16,549",Kings
CAINC1-3,06031,"Kings, CA",1999,Dollars,0,"16,956",Kings
CAINC1-3,06031,"Kings, CA",2000,Dollars,0,"17,445",Kings
CAINC1-3,06031,"Kings, CA",2001,Dollars,0,"18,719",Kings
CAINC1-3,06031,"Kings, CA",2002,Dollars,0,"20,324",Kings
CAINC1-3,06031,"Kings, CA",2003,Dollars,0,"22,296",Kings
CAINC1-3,06031,"Kings, CA",2004,Dollars,0,"23,500",Kings
CAINC1-3,06031,"Kings, CA",2005,Dollars,0,"23,980",Kings
CAINC1-3,06031,"Kings, CA",2006,Dollars,0,"23,732",Kings
CAINC1-3,06031,"Kings, CA",2007,Dollars,0,"26,642",Kings
CAINC1-3,06031,"Kings, CA",2008,Dollars,0,"25,756",Kings
CAINC1-3,06031,"Kings, CA",2009,Dollars,0,"24,808",Kings
CAINC1-3,06031,"Kings, CA",2010,Dollars,0,"26,715",Kings
CAINC1-3,06031,"Kings, CA",2011,Dollars,0,"29,732",Kings
CAINC1-3,06031,"Kings, CA",2012,Dollars,0,"29,292",Kings
CAINC1-3,06031,"Kings, CA",2013,Dollars,0,"29,773",Kings
CAINC1-3,06031,"Kings, CA",2014,Dollars,0,"33,107",Kings
CAINC1-3,06031,"Kings, CA",2015,Dollars,0,"32,605",Kings
CAINC1-3,06031,"Kings, CA",2016,Dollars,0,"33,457",Kings
CAINC1-3,06031,"Kings, CA",2017,Dollars,0,"34,323",Kings
CAINC1-3,06031,"Kings, CA",2018,Dollars,0,"35,306",Kings
CAINC1-3,06033,"Lake, CA",1969,Dollars,0,"3,850",Lake
CAINC1-3,06033,"Lake, CA",1970,Dollars,0,"4,030",Lake
CAINC1-3,06033,"Lake, CA",1971,Dollars,0,"4,217",Lake
CAINC1-3,06033,"Lake, CA",1972,Dollars,0,"4,589",Lake
CAINC1-3,06033,"Lake, CA",1973,Dollars,0,"5,029",Lake
CAINC1-3,06033,"Lake, CA",1974,Dollars,0,"5,560",Lake
CAINC1-3,06033,"Lake, CA",1975,Dollars,0,"6,101",Lake
CAINC1-3,06033,"Lake, CA",1976,Dollars,0,"6,496",Lake
CAINC1-3,06033,"Lake, CA",1977,Dollars,0,"6,981",Lake
CAINC1-3,06033,"Lake, CA",1978,Dollars,0,"7,696",Lake
CAINC1-3,06033,"Lake, CA",1979,Dollars,0,"8,344",Lake
CAINC1-3,06033,"Lake, CA",1980,Dollars,0,"9,507",Lake
CAINC1-3,06033,"Lake, CA",1981,Dollars,0,"10,393",Lake
CAINC1-3,06033,"Lake, CA",1982,Dollars,0,"11,200",Lake
CAINC1-3,06033,"Lake, CA",1983,Dollars,0,"11,845",Lake
CAINC1-3,06033,"Lake, CA",1984,Dollars,0,"12,563",Lake
CAINC1-3,06033,"Lake, CA",1985,Dollars,0,"12,976",Lake
CAINC1-3,06033,"Lake, CA",1986,Dollars,0,"13,880",Lake
CAINC1-3,06033,"Lake, CA",1987,Dollars,0,"14,236",Lake
CAINC1-3,06033,"Lake, CA",1988,Dollars,0,"14,900",Lake
CAINC1-3,06033,"Lake, CA",1989,Dollars,0,"16,430",Lake
CAINC1-3,06033,"Lake, CA",1990,Dollars,0,"16,775",Lake
CAINC1-3,06033,"Lake, CA",1991,Dollars,0,"17,514",Lake
CAINC1-3,06033,"Lake, CA",1992,Dollars,0,"17,889",Lake
CAINC1-3,06033,"Lake, CA",1993,Dollars,0,"18,111",Lake
CAINC1-3,06033,"Lake, CA",1994,Dollars,0,"18,463",Lake
CAINC1-3,06033,"Lake, CA",1995,Dollars,0,"18,826",Lake
CAINC1-3,06033,"Lake, CA",1996,Dollars,0,"20,099",Lake
CAINC1-3,06033,"Lake, CA",1997,Dollars,0,"21,023",Lake
CAINC1-3,06033,"Lake, CA",1998,Dollars,0,"22,280",Lake
CAINC1-3,06033,"Lake, CA",1999,Dollars,0,"23,146",Lake
CAINC1-3,06033,"Lake, CA",2000,Dollars,0,"24,097",Lake
CAINC1-3,06033,"Lake, CA",2001,Dollars,0,"25,228",Lake
CAINC1-3,06033,"Lake, CA",2002,Dollars,0,"26,129",Lake
CAINC1-3,06033,"Lake, CA",2003,Dollars,0,"26,625",Lake
CAINC1-3,06033,"Lake, CA",2004,Dollars,0,"27,113",Lake
CAINC1-3,06033,"Lake, CA",2005,Dollars,0,"27,211",Lake
CAINC1-3,06033,"Lake, CA",2006,Dollars,0,"28,487",Lake
CAINC1-3,06033,"Lake, CA",2007,Dollars,0,"29,392",Lake
CAINC1-3,06033,"Lake, CA",2008,Dollars,0,"29,844",Lake
CAINC1-3,06033,"Lake, CA",2009,Dollars,0,"29,760",Lake
CAINC1-3,06033,"Lake, CA",2010,Dollars,0,"30,885",Lake
CAINC1-3,06033,"Lake, CA",2011,Dollars,0,"32,054",Lake
CAINC1-3,06033,"Lake, CA",2012,Dollars,0,"33,114",Lake
CAINC1-3,06033,"Lake, CA",2013,Dollars,0,"34,313",Lake
CAINC1-3,06033,"Lake, CA",2014,Dollars,0,"36,205",Lake
CAINC1-3,06033,"Lake, CA",2015,Dollars,0,"38,665",Lake
CAINC1-3,06033,"Lake, CA",2016,Dollars,0,"40,258",Lake
CAINC1-3,06033,"Lake, CA",2017,Dollars,0,"41,460",Lake
CAINC1-3,06033,"Lake, CA",2018,Dollars,0,"43,185",Lake
CAINC1-3,06035,"Lassen, CA",1969,Dollars,0,"4,056",Lassen
CAINC1-3,06035,"Lassen, CA",1970,Dollars,0,"4,254",Lassen
CAINC1-3,06035,"Lassen, CA",1971,Dollars,0,"4,595",Lassen
CAINC1-3,06035,"Lassen, CA",1972,Dollars,0,"4,709",Lassen
CAINC1-3,06035,"Lassen, CA",1973,Dollars,0,"5,277",Lassen
CAINC1-3,06035,"Lassen, CA",1974,Dollars,0,"5,289",Lassen
CAINC1-3,06035,"Lassen, CA",1975,Dollars,0,"6,111",Lassen
CAINC1-3,06035,"Lassen, CA",1976,Dollars,0,"6,927",Lassen
CAINC1-3,06035,"Lassen, CA",1977,Dollars,0,"7,185",Lassen
CAINC1-3,06035,"Lassen, CA",1978,Dollars,0,"8,126",Lassen
CAINC1-3,06035,"Lassen, CA",1979,Dollars,0,"8,717",Lassen
CAINC1-3,06035,"Lassen, CA",1980,Dollars,0,"9,223",Lassen
CAINC1-3,06035,"Lassen, CA",1981,Dollars,0,"9,450",Lassen
CAINC1-3,06035,"Lassen, CA",1982,Dollars,0,"9,969",Lassen
CAINC1-3,06035,"Lassen, CA",1983,Dollars,0,"10,417",Lassen
CAINC1-3,06035,"Lassen, CA",1984,Dollars,0,"11,139",Lassen
CAINC1-3,06035,"Lassen, CA",1985,Dollars,0,"11,730",Lassen
CAINC1-3,06035,"Lassen, CA",1986,Dollars,0,"12,265",Lassen
CAINC1-3,06035,"Lassen, CA",1987,Dollars,0,"12,078",Lassen
CAINC1-3,06035,"Lassen, CA",1988,Dollars,0,"12,576",Lassen
CAINC1-3,06035,"Lassen, CA",1989,Dollars,0,"13,138",Lassen
CAINC1-3,06035,"Lassen, CA",1990,Dollars,0,"13,673",Lassen
CAINC1-3,06035,"Lassen, CA",1991,Dollars,0,"14,750",Lassen
CAINC1-3,06035,"Lassen, CA",1992,Dollars,0,"15,763",Lassen
CAINC1-3,06035,"Lassen, CA",1993,Dollars,0,"16,061",Lassen
CAINC1-3,06035,"Lassen, CA",1994,Dollars,0,"17,324",Lassen
CAINC1-3,06035,"Lassen, CA",1995,Dollars,0,"17,838",Lassen
CAINC1-3,06035,"Lassen, CA",1996,Dollars,0,"17,061",Lassen
CAINC1-3,06035,"Lassen, CA",1997,Dollars,0,"16,401",Lassen
CAINC1-3,06035,"Lassen, CA",1998,Dollars,0,"17,218",Lassen
CAINC1-3,06035,"Lassen, CA",1999,Dollars,0,"18,088",Lassen
CAINC1-3,06035,"Lassen, CA",2000,Dollars,0,"18,740",Lassen
CAINC1-3,06035,"Lassen, CA",2001,Dollars,0,"19,409",Lassen
CAINC1-3,06035,"Lassen, CA",2002,Dollars,0,"20,495",Lassen
CAINC1-3,06035,"Lassen, CA",2003,Dollars,0,"21,566",Lassen
CAINC1-3,06035,"Lassen, CA",2004,Dollars,0,"22,191",Lassen
CAINC1-3,06035,"Lassen, CA",2005,Dollars,0,"22,797",Lassen
CAINC1-3,06035,"Lassen, CA",2006,Dollars,0,"24,194",Lassen
CAINC1-3,06035,"Lassen, CA",2007,Dollars,0,"25,145",Lassen
CAINC1-3,06035,"Lassen, CA",2008,Dollars,0,"27,009",Lassen
CAINC1-3,06035,"Lassen, CA",2009,Dollars,0,"26,537",Lassen
CAINC1-3,06035,"Lassen, CA",2010,Dollars,0,"27,738",Lassen
CAINC1-3,06035,"Lassen, CA",2011,Dollars,0,"29,098",Lassen
CAINC1-3,06035,"Lassen, CA",2012,Dollars,0,"29,569",Lassen
CAINC1-3,06035,"Lassen, CA",2013,Dollars,0,"30,539",Lassen
CAINC1-3,06035,"Lassen, CA",2014,Dollars,0,"32,354",Lassen
CAINC1-3,06035,"Lassen, CA",2015,Dollars,0,"34,941",Lassen
CAINC1-3,06035,"Lassen, CA",2016,Dollars,0,"36,253",Lassen
CAINC1-3,06035,"Lassen, CA",2017,Dollars,0,"36,350",Lassen
CAINC1-3,06035,"Lassen, CA",2018,Dollars,0,"37,844",Lassen
CAINC1-3,06037,"Los Angeles, CA",1969,Dollars,0,"4,819",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1970,Dollars,0,"5,059",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1971,Dollars,0,"5,226",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1972,Dollars,0,"5,684",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1973,Dollars,0,"6,130",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1974,Dollars,0,"6,693",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1975,Dollars,0,"7,282",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1976,Dollars,0,"7,904",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1977,Dollars,0,"8,649",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1978,Dollars,0,"9,653",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1979,Dollars,0,"10,771",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1980,Dollars,0,"11,915",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1981,Dollars,0,"13,208",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1982,Dollars,0,"13,778",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1983,Dollars,0,"14,484",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1984,Dollars,0,"15,709",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1985,Dollars,0,"16,619",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1986,Dollars,0,"17,304",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1987,Dollars,0,"18,301",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1988,Dollars,0,"19,337",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1989,Dollars,0,"20,140",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1990,Dollars,0,"21,510",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1991,Dollars,0,"21,602",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1992,Dollars,0,"22,289",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1993,Dollars,0,"22,328",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1994,Dollars,0,"22,854",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1995,Dollars,0,"23,763",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1996,Dollars,0,"24,891",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1997,Dollars,0,"25,810",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1998,Dollars,0,"27,741",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",1999,Dollars,0,"28,629",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2000,Dollars,0,"30,003",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2001,Dollars,0,"30,913",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2002,Dollars,0,"31,548",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2003,Dollars,0,"32,945",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2004,Dollars,0,"35,004",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2005,Dollars,0,"37,278",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2006,Dollars,0,"40,529",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2007,Dollars,0,"42,444",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2008,Dollars,0,"43,426",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2009,Dollars,0,"41,863",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2010,Dollars,0,"43,597",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2011,Dollars,0,"46,469",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2012,Dollars,0,"49,510",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2013,Dollars,0,"49,132",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2014,Dollars,0,"52,233",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2015,Dollars,0,"55,470",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2016,Dollars,0,"57,127",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2017,Dollars,0,"59,058",Los Angeles
CAINC1-3,06037,"Los Angeles, CA",2018,Dollars,0,"62,224",Los Angeles
CAINC1-3,06039,"Madera, CA",1969,Dollars,0,"3,469",Madera
CAINC1-3,06039,"Madera, CA",1970,Dollars,0,"3,776",Madera
CAINC1-3,06039,"Madera, CA",1971,Dollars,0,"4,044",Madera
CAINC1-3,06039,"Madera, CA",1972,Dollars,0,"4,705",Madera
CAINC1-3,06039,"Madera, CA",1973,Dollars,0,"5,682",Madera
CAINC1-3,06039,"Madera, CA",1974,Dollars,0,"6,263",Madera
CAINC1-3,06039,"Madera, CA",1975,Dollars,0,"6,344",Madera
CAINC1-3,06039,"Madera, CA",1976,Dollars,0,"7,072",Madera
CAINC1-3,06039,"Madera, CA",1977,Dollars,0,"7,667",Madera
CAINC1-3,06039,"Madera, CA",1978,Dollars,0,"7,963",Madera
CAINC1-3,06039,"Madera, CA",1979,Dollars,0,"9,969",Madera
CAINC1-3,06039,"Madera, CA",1980,Dollars,0,"10,620",Madera
CAINC1-3,06039,"Madera, CA",1981,Dollars,0,"9,908",Madera
CAINC1-3,06039,"Madera, CA",1982,Dollars,0,"9,928",Madera
CAINC1-3,06039,"Madera, CA",1983,Dollars,0,"9,780",Madera
CAINC1-3,06039,"Madera, CA",1984,Dollars,0,"10,688",Madera
CAINC1-3,06039,"Madera, CA",1985,Dollars,0,"11,054",Madera
CAINC1-3,06039,"Madera, CA",1986,Dollars,0,"11,982",Madera
CAINC1-3,06039,"Madera, CA",1987,Dollars,0,"13,279",Madera
CAINC1-3,06039,"Madera, CA",1988,Dollars,0,"13,868",Madera
CAINC1-3,06039,"Madera, CA",1989,Dollars,0,"14,411",Madera
CAINC1-3,06039,"Madera, CA",1990,Dollars,0,"14,930",Madera
CAINC1-3,06039,"Madera, CA",1991,Dollars,0,"14,936",Madera
CAINC1-3,06039,"Madera, CA",1992,Dollars,0,"16,105",Madera
CAINC1-3,06039,"Madera, CA",1993,Dollars,0,"16,004",Madera
CAINC1-3,06039,"Madera, CA",1994,Dollars,0,"15,830",Madera
CAINC1-3,06039,"Madera, CA",1995,Dollars,0,"15,820",Madera
CAINC1-3,06039,"Madera, CA",1996,Dollars,0,"16,678",Madera
CAINC1-3,06039,"Madera, CA",1997,Dollars,0,"17,435",Madera
CAINC1-3,06039,"Madera, CA",1998,Dollars,0,"17,835",Madera
CAINC1-3,06039,"Madera, CA",1999,Dollars,0,"18,434",Madera
CAINC1-3,06039,"Madera, CA",2000,Dollars,0,"19,048",Madera
CAINC1-3,06039,"Madera, CA",2001,Dollars,0,"20,374",Madera
CAINC1-3,06039,"Madera, CA",2002,Dollars,0,"21,576",Madera
CAINC1-3,06039,"Madera, CA",2003,Dollars,0,"22,437",Madera
CAINC1-3,06039,"Madera, CA",2004,Dollars,0,"24,161",Madera
CAINC1-3,06039,"Madera, CA",2005,Dollars,0,"24,639",Madera
CAINC1-3,06039,"Madera, CA",2006,Dollars,0,"25,363",Madera
CAINC1-3,06039,"Madera, CA",2007,Dollars,0,"27,190",Madera
CAINC1-3,06039,"Madera, CA",2008,Dollars,0,"26,846",Madera
CAINC1-3,06039,"Madera, CA",2009,Dollars,0,"25,889",Madera
CAINC1-3,06039,"Madera, CA",2010,Dollars,0,"28,446",Madera
CAINC1-3,06039,"Madera, CA",2011,Dollars,0,"29,992",Madera
CAINC1-3,06039,"Madera, CA",2012,Dollars,0,"31,698",Madera
CAINC1-3,06039,"Madera, CA",2013,Dollars,0,"33,160",Madera
CAINC1-3,06039,"Madera, CA",2014,Dollars,0,"35,754",Madera
CAINC1-3,06039,"Madera, CA",2015,Dollars,0,"36,357",Madera
CAINC1-3,06039,"Madera, CA",2016,Dollars,0,"37,209",Madera
CAINC1-3,06039,"Madera, CA",2017,Dollars,0,"38,062",Madera
CAINC1-3,06039,"Madera, CA",2018,Dollars,0,"39,897",Madera
CAINC1-3,06041,"Marin, CA",1969,Dollars,0,"6,061",Marin
CAINC1-3,06041,"Marin, CA",1970,Dollars,0,"6,338",Marin
CAINC1-3,06041,"Marin, CA",1971,Dollars,0,"6,868",Marin
CAINC1-3,06041,"Marin, CA",1972,Dollars,0,"7,613",Marin
CAINC1-3,06041,"Marin, CA",1973,Dollars,0,"8,011",Marin
CAINC1-3,06041,"Marin, CA",1974,Dollars,0,"8,929",Marin
CAINC1-3,06041,"Marin, CA",1975,Dollars,0,"9,721",Marin
CAINC1-3,06041,"Marin, CA",1976,Dollars,0,"10,632",Marin
CAINC1-3,06041,"Marin, CA",1977,Dollars,0,"11,595",Marin
CAINC1-3,06041,"Marin, CA",1978,Dollars,0,"13,239",Marin
CAINC1-3,06041,"Marin, CA",1979,Dollars,0,"15,122",Marin
CAINC1-3,06041,"Marin, CA",1980,Dollars,0,"17,675",Marin
CAINC1-3,06041,"Marin, CA",1981,Dollars,0,"19,934",Marin
CAINC1-3,06041,"Marin, CA",1982,Dollars,0,"21,541",Marin
CAINC1-3,06041,"Marin, CA",1983,Dollars,0,"23,352",Marin
CAINC1-3,06041,"Marin, CA",1984,Dollars,0,"25,449",Marin
CAINC1-3,06041,"Marin, CA",1985,Dollars,0,"27,076",Marin
CAINC1-3,06041,"Marin, CA",1986,Dollars,0,"28,256",Marin
CAINC1-3,06041,"Marin, CA",1987,Dollars,0,"29,309",Marin
CAINC1-3,06041,"Marin, CA",1988,Dollars,0,"31,878",Marin
CAINC1-3,06041,"Marin, CA",1989,Dollars,0,"33,180",Marin
CAINC1-3,06041,"Marin, CA",1990,Dollars,0,"34,541",Marin
CAINC1-3,06041,"Marin, CA",1991,Dollars,0,"35,971",Marin
CAINC1-3,06041,"Marin, CA",1992,Dollars,0,"38,356",Marin
CAINC1-3,06041,"Marin, CA",1993,Dollars,0,"40,110",Marin
CAINC1-3,06041,"Marin, CA",1994,Dollars,0,"42,321",Marin
CAINC1-3,06041,"Marin, CA",1995,Dollars,0,"45,331",Marin
CAINC1-3,06041,"Marin, CA",1996,Dollars,0,"48,840",Marin
CAINC1-3,06041,"Marin, CA",1997,Dollars,0,"52,710",Marin
CAINC1-3,06041,"Marin, CA",1998,Dollars,0,"58,606",Marin
CAINC1-3,06041,"Marin, CA",1999,Dollars,0,"62,683",Marin
CAINC1-3,06041,"Marin, CA",2000,Dollars,0,"69,659",Marin
CAINC1-3,06041,"Marin, CA",2001,Dollars,0,"73,371",Marin
CAINC1-3,06041,"Marin, CA",2002,Dollars,0,"70,903",Marin
CAINC1-3,06041,"Marin, CA",2003,Dollars,0,"71,594",Marin
CAINC1-3,06041,"Marin, CA",2004,Dollars,0,"76,966",Marin
CAINC1-3,06041,"Marin, CA",2005,Dollars,0,"81,122",Marin
CAINC1-3,06041,"Marin, CA",2006,Dollars,0,"87,984",Marin
CAINC1-3,06041,"Marin, CA",2007,Dollars,0,"90,189",Marin
CAINC1-3,06041,"Marin, CA",2008,Dollars,0,"90,692",Marin
CAINC1-3,06041,"Marin, CA",2009,Dollars,0,"82,228",Marin
CAINC1-3,06041,"Marin, CA",2010,Dollars,0,"84,080",Marin
CAINC1-3,06041,"Marin, CA",2011,Dollars,0,"90,962",Marin
